listing_id,city,neighbourhood,property_type,bedrooms,bathrooms,area_sqm,building_age_years,floor,has_generator,has_borehole,tiled,gated_security,furnished,listed_on,listing_source,monthly_rent_xaf
LS-05292,Douala,Bonamoussadi,chambre moderne,2,1,87.3,24,1,TRUE,FALSE,TRUE,FALSE,FALSE,2025-08-09,informal,
LS-01673,Douala,Bepanda,duplex,1,1,51.8,18,2,no,FALSE,FALSE,FALSE,FALSE,2026-03-25,agency,117159
LS-03789,Douala,Bonaberi,duplex,3,2,95.9,15,1,FALSE,TRUE,FALSE,FALSE,FALSE,2026-02-10,portal,130179
LS-03136,Yaounde,Golf,apartment,1,2,43.4,14,4,FALSE,FALSE,TRUE,FALSE,TRUE,2026-06-16,portal,159802
LS-05143,Yaounde,Nkolbisson,duplex,2,2,57.1,4,0,FALSE,FALSE,TRUE,FALSE,FALSE,10/04/2026,portal,"99,692"
LS-03910,Douala,Bonanjo,villa,1,2,29.2,20,4,FALSE,TRUE,TRUE,TRUE,TRUE,2026-06-18,agency,125070
LS-02229,Yaounde,Nsam,studio,4,2,106.7,25,2,FALSE,FALSE,FALSE,FALSE,FALSE,2025-07-17,agency,214549
LS-00174,Yaounde,Biyem-Assi,apartment,1,1,45.4,2,1,yes,FALSE,FALSE,FALSE,FALSE,03/11/2025,agency,65002
LS-05191,Douala,Bonaberi,villa,1,2,42.1,11,2,TRUE,FALSE,FALSE,FALSE,FALSE,2026-03-27,informal,80577
LS-04492,Yaounde,Mimboman,apartment,1,1,42.9,0,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-04-12,agency,81411
LS-02327,Yaounde,Mimboman,chambre moderne,0,1,14.1,15,0,FALSE,FALSE,FALSE,TRUE,TRUE,2026-06-19,portal,49850
LS-01653,Douala,PK14,apartment,1,1,52.5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-02-08,portal,68119
LS-04164,Yaounde,Mvog-Betsi,villa,3,2,83.0,26,0,FALSE,FALSE,TRUE,TRUE,FALSE,2026-07-06,portal,133398
LS-03750,Yaounde,Nkolbisson,duplex,3,3,94.8,13,2,FALSE,FALSE,TRUE,FALSE,FALSE,2026-01-23,agency,169698
LS-01916,Douala,PK14,chambre moderne,3,3,93.8,10,2,FALSE,FALSE,TRUE,FALSE,FALSE,2026-07-18,agency,158214
LS-00827,Yaounde,Mvan,studio,1,2,55.6,15,2,TRUE,FALSE,TRUE,TRUE,FALSE,2025-08-31,portal,126182
LS-02549,Yaounde,Etoudi,chambre moderne,0,1,38.3,14,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-05-13,agency,86941
LS-04859,Yaounde,Emana,apartment,5,3,156.9,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-08-13,agency,424273
LS-05991,Yaounde,Biyem-Assi,chambre moderne,2,3,74.5,0,4,FALSE,FALSE,TRUE,TRUE,FALSE,2025-10-22,agency,184976
LS-04157,Yaounde,Etoudi,apartment,3,2,106.1,10,4,FALSE,TRUE,TRUE,FALSE,FALSE,2026-05-24,portal,343872
LS-03444,Douala,Bonaberi,apartment,2,3,68.4,7,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-02-23,portal,106454
LS-01333,Douala,Bonaberi,apartment,4,3,143.0,35,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-02,informal,474185
LS-01979,Yaounde,Golf,apartment,3,2,111.0,14,0,TRUE,TRUE,TRUE,FALSE,TRUE,05/06/2026,informal,433362
LS-03280,Yaounde,Biyem-Assi,apartment,5,3,155.5,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-01-12,informal,546684
LS-05315,Yaounde,Emana,chambre moderne,3,3,117.9,22,1,FALSE,FALSE,FALSE,FALSE,FALSE,17/02/2026,agency,215154
LS-05452,Yaounde,Etoudi,studio,1,2,37.1,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,2026-08-23,agency,86025
LS-01310,Yaounde,Mimboman,villa,2,3,64.8,8,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-10-16,portal,144898
LS-02515,Yaounde,Biyem-Assi,apartment,2,2,91.1,14,4,TRUE,TRUE,FALSE,FALSE,FALSE,2026-05-19,portal,237261
LS-00424,Douala,Ndokoti,studio,0,1,16.6,11,3,FALSE,FALSE,TRUE,FALSE,FALSE,2025-09-15,agency,47781
LS-04220,Yaounde,Golf,apartment,0,1,21.5,19,0,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-02,informal,
LS-05258,Yaounde,Bastos,apartment,1,1,43.3,34,4,TRUE,TRUE,TRUE,TRUE,FALSE,2025-08-23,agency,84085
LS-03204,Douala,Deido,apartment,3,2,113.2,12,0,FALSE,TRUE,FALSE,TRUE,FALSE,2025-08-31,agency,362414
LS-04130,Yaounde,Bastos,villa,0,1,44.5,13,1,FALSE,FALSE,FALSE,TRUE,FALSE,2026-02-15,agency,508346
LS-01871,Yaounde,Nkolbisson,studio,2,1,68.2,18,2,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-07,portal,"50,437"
LS-04555,Douala,Logpom,apartment,4,3,110.9,3,0,TRUE,FALSE,FALSE,FALSE,TRUE,2025-11-21,informal,
LS-03774,Douala,Ndokoti,studio,3,3,88.7,4,1,FALSE,TRUE,FALSE,FALSE,TRUE,2025-12-17,agency,148806
LS-01000,Douala,Makepe,chambre moderne,3,4,99.7,18,0,TRUE,FALSE,TRUE,FALSE,TRUE,28/12/2025,agency,401873
LS-05305,Douala,Makepe,apartment,3,4,110.6,1,2,TRUE,FALSE,TRUE,FALSE,FALSE,2026-05-15,portal,414964
LS-04815,Yaounde,Biyem-Assi,duplex,3,4,91.1,13,1,TRUE,TRUE,FALSE,FALSE,FALSE,2025-11-08,informal,349729
LS-05479,Yaounde,Mimboman,chambre moderne,2,2,63.3,26,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-11-27,agency,72857
LS-03380,Douala,Bonapriso,duplex,0,1,14.0,17,4,TRUE,TRUE,TRUE,FALSE,TRUE,2026-05-10,agency,72149
LS-03157,Douala,Bonanjo,villa,1,1,53.5,3,1,FALSE,TRUE,TRUE,TRUE,FALSE,2025-09-20,agency,137207
LS-00437,Yaounde,Omnisport,chambre moderne,2,1,58.3,23,0,FALSE,FALSE,TRUE,FALSE,FALSE,02/06/2026,informal,
LS-01181,Yaounde,Nsam,chambre moderne,1,1,45.4,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,2026-06-09,informal,127540
LS-02949,Douala,Makepe,apartment,0,1,39.8 m2,17,1,TRUE,TRUE,FALSE,FALSE,FALSE,2026-07-12,informal,93756
LS-04035,Yaounde,Nsam,apartment,1,1,29.1,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,2026-06-11,portal,52039
LS-05814,Yaounde,Nkolbisson,villa,2,1,62.5,18,1,FALSE,TRUE,TRUE,FALSE,FALSE,05/07/2025,informal,
LS-03924,Yaounde,Golf,apartment,2,1,52.3,24,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-23,portal,117867
LS-04253,Yaounde,Golf,duplex,2,2,77.3,16,2,FALSE,TRUE,FALSE,FALSE,FALSE,2026-05-19,agency,221092
LS-01968,Yaounde,Mimboman,villa,3,4,86.5,13,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-02,portal,169960
LS-05958,Yaounde,Mvan,apartment,0,1,45.4,28,0,yes,TRUE,TRUE,TRUE,TRUE,2026-01-10,agency,89055
LS-04311,Douala,Logpom,apartment,4,1,110.6,15,0,TRUE,TRUE,FALSE,TRUE,FALSE,2026-05-30,agency,"177,860"
LS-02109,Yaounde,Nsam,duplex,2,2,104.9,23,3,FALSE,TRUE,TRUE,FALSE,FALSE,2025-12-09,agency,223520
LS-05225,Yaounde,Omnisport,apartment,0,1,27.9,26,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-02-16,portal,41959
LS-02293,Douala,Bonaberi,studio,5,3,162.5,32,0,FALSE,TRUE,TRUE,FALSE,FALSE,2025-08-04,agency,610886
LS-03747,Yaounde,Bastos,chambre moderne,0,1,46.2,14,4,TRUE,FALSE,TRUE,TRUE,FALSE,2026-07-13,agency,168016
LS-05643,Douala,Deido,chambre moderne,0,1,14.0,15,1,FALSE,FALSE,TRUE,TRUE,FALSE,2025-10-15,portal,96254
LS-05587,Yaounde,Bastos,duplex,2,3,70.6,14,4,yes,FALSE,TRUE,FALSE,TRUE,2026-06-03,informal,
LS-03538,Yaounde,Emana,apartment,4,3,104.8,25,0,FALSE,TRUE,FALSE,TRUE,FALSE,2026-08-07,informal,341297
LS-05365,Douala,Logpom,apartment,3,2,130.6,0,4,TRUE,FALSE,TRUE,FALSE,FALSE,10/02/2026,agency,438871
LS-01410,Yaounde,Emana,chambre moderne,1,1,46.8,14,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-01-30,agency,55865
LS-02691,Douala,Bonaberi,apartment,1,2,37.8,19,3,TRUE,FALSE,FALSE,FALSE,FALSE,2026-03-11,portal,84783
LS-04409,Yaounde,Omnisport,apartment,1,2,68.0,13,4,TRUE,FALSE,TRUE,FALSE,FALSE,2026-03-24,informal,
LS-03914,Douala,New Bell,villa,3,2,122.0 m2,32,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-02-19,agency,299529
LS-04374,Yaounde,Mendong,villa,1,1,40.6,22,3,FALSE,TRUE,FALSE,FALSE,FALSE,2026-08-23,informal,58170
LS-01749,Yaounde,Mvog-Betsi,apartment,1,2,58.7,18,0,FALSE,TRUE,TRUE,FALSE,FALSE,28/05/2026,agency,77746
LS-05411,Douala,Bonanjo,apartment,2,1,83.8,0,2,TRUE,TRUE,FALSE,TRUE,TRUE,2026-03-21,portal,580263
LS-03335,Douala,Akwa,apartment,4,3,137.9,21,1,TRUE,FALSE,TRUE,FALSE,FALSE,14/10/2025,portal,713044
LS-04215,Yaounde,Etoudi,chambre moderne,2,1,81.7,5,0,FALSE,TRUE,TRUE,FALSE,FALSE,22/01/2026,informal,125204
LS-06123,Douala,Ndokoti,apartment,2,3,64.9,16,4,FALSE,FALSE,FALSE,FALSE,FALSE,2025-08-05,informal,85221
LS-04952,Douala,Ndokoti,chambre moderne,3,2,116.6,0,2,FALSE,TRUE,FALSE,FALSE,FALSE,2026-04-11,portal,234128
LS-00589,Douala,Makepe,apartment,0,1,22.1,9,4,FALSE,FALSE,FALSE,TRUE,FALSE,2026-01-04,agency,62857
LS-06101,Yaounde,Nsam,duplex,4,3,113.6 m2,26,0,FALSE,TRUE,FALSE,FALSE,FALSE,18/10/2025,agency,178500
LS-06127,Douala,Makepe,duplex,3,3,83.9,11,1,TRUE,FALSE,TRUE,TRUE,FALSE,2026-03-28,agency,232160
LS-02871,Douala,Bonamoussadi,chambre moderne,2,3,81.4,16,4,TRUE,FALSE,FALSE,FALSE,FALSE,14/02/2026,agency,202633
LS-02365,Douala,Logpom,apartment,3,2,114.8,11,0,TRUE,FALSE,FALSE,FALSE,TRUE,2025-10-23,agency,179314
LS-01620,Yaounde,Mvog-Betsi,apartment,5,4,151.6,12,3,FALSE,FALSE,FALSE,FALSE,FALSE,21/04/2026,agency,603947
LS-00285,Yaounde,Mvog-Betsi,apartment,2,2,73.0,6,0,FALSE,FALSE,TRUE,TRUE,FALSE,2026-05-17,portal,173911
LS-00810,Douala,New Bell,apartment,3,3,127.6,9,3,FALSE,FALSE,FALSE,FALSE,TRUE,2025-12-06,portal,520228
LS-06035,Yaounde,Nsam,apartment,2,1,89.7,18,2,TRUE,FALSE,TRUE,TRUE,FALSE,2026-03-20,agency,142204
LS-04642,Yaounde,Nkolbisson,duplex,0,1,15.6,12,0,FALSE,TRUE,FALSE,FALSE,FALSE,2026-01-10,informal,
LS-03654,Douala,New Bell,apartment,3,3,92.1 m2,11,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-07,informal,
LS-01295,Douala,Logpom,chambre moderne,2,3,69.7,19,1,TRUE,TRUE,TRUE,TRUE,FALSE,2026-01-03,portal,153141
LS-03547,Yaounde,Omnisport,apartment,1,2,53.8,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,2026-01-26,agency,218283
LS-02276,Douala,Makepe,apartment,1,2,44.7,6,3,TRUE,TRUE,FALSE,TRUE,FALSE,2026-04-30,agency,99675
LS-05205,Yaounde,Nsam,chambre moderne,0,1,24.1,36,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-11-07,portal,58974
LS-03563,Yaounde,Mvan,apartment,3,2,92.2,4,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-08-07,portal,322035
LS-05697,Douala,New Bell,apartment,3,2,96.6,8,1,FALSE,TRUE,TRUE,TRUE,FALSE,2026-06-14,agency,162626
LS-03553,Yaounde,Mimboman,apartment,2,2,85.5,15,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-25,agency,133524
LS-00998,Douala,Ndokoti,apartment,1,1,15.5,29,1,FALSE,TRUE,TRUE,FALSE,FALSE,2025-07-15,agency,50912
LS-04518,Yaounde,Etoudi,apartment,1,1,50.0,16,1,FALSE,TRUE,TRUE,FALSE,FALSE,2026-07-14,informal,124811
LS-00306,Douala,Bonanjo,apartment,1,1,42.0,19,0,FALSE,FALSE,TRUE,TRUE,TRUE,01/07/2025,agency,121210
LS-04391,Douala,PK14,villa,2,3,80.1,0,4,FALSE,FALSE,FALSE,FALSE,TRUE,2026-05-31,informal,179560
LS-00960,Yaounde,Emana,duplex,3,3,85.7,27,3,FALSE,TRUE,FALSE,FALSE,FALSE,2026-01-13,portal,108395
LS-01273,Yaounde,Mvan,studio,3,4,115.1,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-08,agency,340608
LS-02057,Yaounde,Golf,apartment,5,4,151.1,12,3,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-15,agency,961180
LS-04924,Yaounde,Mvan,apartment,1,1,25.7,17,2,FALSE,TRUE,TRUE,FALSE,TRUE,2026-01-19,portal,49507
LS-02067,Douala,New Bell,apartment,2,1,67.6,9,0,FALSE,FALSE,FALSE,FALSE,FALSE,2026-06-21,agency,116803
LS-00907,Yaounde,Etoudi,duplex,1,2,31.7,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,2026-08-03,informal,
LS-04680,Douala,Bonanjo,chambre moderne,4,3,132.0,3,0,TRUE,TRUE,TRUE,TRUE,FALSE,2025-07-31,informal,959365
LS-03376,Yaounde,Golf,studio,2,2,70.1,0,4,TRUE,FALSE,TRUE,TRUE,FALSE,2025-07-09,portal,292657
LS-03641,Douala,Makepe,duplex,4,3,130.0,17,3,FALSE,TRUE,FALSE,TRUE,FALSE,2025-08-16,informal,
LS-05328,Douala,Bonapriso,apartment,1,2,41.5,33,1,FALSE,FALSE,FALSE,TRUE,TRUE,2025-12-28,agency,163168
LS-00039,Yaounde,Mvog-Betsi,apartment,2,2,81.2,19,1,FALSE,TRUE,FALSE,TRUE,FALSE,2025-10-20,agency,144157
LS-01788,Yaounde,Biyem-Assi,duplex,3,3,93.1,20,4,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-29,agency,243198
LS-01101,Yaounde,Mimboman,chambre moderne,1,2,52.9,10,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-10,agency,77384
LS-04999,Yaounde,Biyem-Assi,apartment,3,3,87.2,21,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-22,agency,257140
LS-00883,Douala,Deido,apartment,3,2,122.0,7,1,TRUE,FALSE,TRUE,FALSE,FALSE,2025-11-16,agency,289770
LS-02516,Yaounde,Nkolbisson,apartment,1,1,42.0,17,3,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-07,agency,34875
LS-04736,Yaounde,Mvan,apartment,5,3,155.3,19,0,no,FALSE,FALSE,FALSE,FALSE,2025-11-20,portal,588245
LS-02324,Douala,Bonaberi,studio,1,2,62.8,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,2026-04-27,portal,159197
LS-04896,Yaounde,Mendong,apartment,1,1,46.3,23,0,TRUE,FALSE,TRUE,TRUE,FALSE,2026-05-01,agency,105335
LS-03932,Douala,Deido,duplex,1,1,50.1,0,3,TRUE,TRUE,FALSE,FALSE,FALSE,2025-10-26,informal,
LS-05330,Douala,Makepe,apartment,1,1,54.0,9,3,FALSE,FALSE,FALSE,FALSE,TRUE,2026-04-03,portal,125980
LS-04719,Douala,Logpom,villa,4,3,129.6,5,2,FALSE,TRUE,FALSE,TRUE,FALSE,2026-06-10,portal,335087
LS-05394,Douala,Bonaberi,duplex,1,2,30.7,32,2,FALSE,TRUE,FALSE,FALSE,FALSE,2026-04-07,portal,72712
LS-04304,Yaounde,Omnisport,studio,2,2,74.1,15,2,TRUE,FALSE,TRUE,FALSE,FALSE,2025-11-22,portal,143266
LS-02918,Yaounde,Emana,studio,3,3,124.8 m2,8,1,TRUE,FALSE,FALSE,FALSE,FALSE,2025-12-09,portal,228694
LS-02607,Douala,PK14,apartment,0,1,33.3,15,1,FALSE,FALSE,FALSE,FALSE,FALSE,2025-10-07,portal,34971
LS-06195,Douala,Bonamoussadi,apartment,1,1,60.1,8,0,FALSE,FALSE,TRUE,FALSE,FALSE,31/10/2025,agency,158444
LS-03698,Yaounde,Nsam,studio,3,3,122.3,6,3,FALSE,TRUE,FALSE,FALSE,FALSE,25/03/2026,informal,375632
LS-02185,Yaounde,Nsam,duplex,0,1,27.3,6,0,FALSE,TRUE,FALSE,TRUE,FALSE,2026-01-24,agency,54843
LS-02799,Douala,New Bell,studio,3,4,109.5,22,1,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-28,portal,138931
LS-02548,Yaounde,Mendong,duplex,5,3,140.1,7,4,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-16,portal,508969
LS-04141,Yaounde,Emana,apartment,2,2,85.3,23,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-10-20,informal,
LS-05442,Yaounde,Nkolbisson,chambre moderne,0,1,17.2,23,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-01-22,agency,32225
LS-04191,Douala,Ndokoti,duplex,3,3,82.2,31,0,FALSE,FALSE,TRUE,FALSE,FALSE,2026-06-02,informal,202586
LS-04592,Douala,Deido,apartment,5,3,176.8,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,2026-01-13,agency,671312
LS-01936,Douala,Bonaberi,duplex,4,3,116.9,13,0,TRUE,FALSE,TRUE,FALSE,FALSE,2025-12-14,agency,270774
LS-02215,Yaounde,Mendong,chambre moderne,0,1,26.0,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,21/06/2026,agency,63862
LS-05881,Yaounde,Omnisport,studio,2,2,75.1,9,0,TRUE,FALSE,TRUE,FALSE,FALSE,2025-12-29,agency,164614
LS-00725,Douala,Makepe,apartment,3,2,108.3,1,3,FALSE,TRUE,TRUE,TRUE,TRUE,2025-08-06,agency,439356
LS-04354,Yaounde,Mimboman,apartment,1,1,47.2,20,1,no,FALSE,FALSE,FALSE,FALSE,2025-08-07,agency,51767
LS-01192,Yaounde,Omnisport,duplex,1,1,58.6,16,1,FALSE,FALSE,FALSE,TRUE,FALSE,2026-08-03,agency,207868
LS-02703,Yaounde,Mvog-Betsi,duplex,1,2,47.5,12,3,FALSE,FALSE,FALSE,FALSE,FALSE,14/09/2025,agency,97312
LS-02016,Douala,Deido,chambre moderne,2,2,74.7,10,3,no,FALSE,TRUE,TRUE,FALSE,2025-11-29,agency,165468
LS-04803,Yaounde,Bastos,studio,2,3,68.5,7,0,FALSE,TRUE,TRUE,FALSE,FALSE,2025-11-18,portal,366317
LS-02878,Douala,Bonapriso,apartment,3,3,104.0,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,2025-09-09,portal,420621
LS-01255,Douala,Bonamoussadi,chambre moderne,4,3,134.2,11,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-09-17,agency,536135
LS-04772,Douala,Makepe,duplex,3,3,117.0 m2,6,4,FALSE,TRUE,FALSE,FALSE,TRUE,2025-09-30,agency,717384
LS-05512,Yaounde,Emana,duplex,3,4,113.5,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,2025-12-25,agency,375898
LS-02778,Yaounde,Golf,apartment,2,3,79.1,44,2,TRUE,FALSE,TRUE,TRUE,FALSE,2025-07-10,agency,250441
LS-04105,Douala,PK14,studio,1,1,48.5,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,2026-03-22,informal,81811
LS-03532,Douala,Bepanda,apartment,4,3,129.9,26,2,FALSE,FALSE,TRUE,FALSE,FALSE,2025-07-30,agency,"405,706"
LS-03292,Douala,Bonanjo,apartment,3,3,89.8,29,1,TRUE,TRUE,TRUE,FALSE,FALSE,2025-12-10,portal,357406
LS-04732,Douala,Bonapriso,apartment,0,1,33.3,12,2,TRUE,TRUE,FALSE,TRUE,TRUE,2026-08-15,informal,164963
LS-06159,Yaounde,Nsam,chambre moderne,0,1,22.7,42,0,FALSE,FALSE,FALSE,TRUE,FALSE,2026-03-09,informal,31455
LS-00287,Yaounde,Etoudi,apartment,3,2,97.5,16,0,FALSE,FALSE,FALSE,FALSE,TRUE,2025-10-18,portal,247767
LS-00320,Yaounde,Emana,studio,0,1,24.3,21,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-09-03,agency,33511
LS-05893,Yaounde,Mendong,studio,3,3,94.6,18,4,FALSE,FALSE,FALSE,FALSE,FALSE,2026-04-27,informal,
LS-03561,Douala,Bonanjo,apartment,4,4,137.7,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,2025-11-13,agency,791076
LS-00449,Douala,Ndokoti,apartment,1,1,33.7,14,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-12-23,informal,
LS-05613,Douala,Logpom,studio,4,3,120.0,25,3,TRUE,FALSE,TRUE,TRUE,FALSE,2026-01-16,informal,316547
LS-03592,Douala,Ndokoti,duplex,1,1,37.7,29,4,FALSE,TRUE,FALSE,FALSE,FALSE,2025-07-23,informal,"47,550"
LS-03362,Yaounde,Emana,chambre moderne,4,3,142.1,8,2,TRUE,TRUE,TRUE,FALSE,FALSE,2026-03-03,agency,301386
LS-00065,Douala,Ndokoti,apartment,3,4,250.9,23,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-22,agency,1232354
LS-05514,Douala,Bonaberi,villa,1,1,48.0 m2,0,1,FALSE,TRUE,FALSE,FALSE,FALSE,2025-08-06,informal,
LS-02743,Douala,Bonanjo,duplex,3,3,82.7,27,1,TRUE,FALSE,TRUE,TRUE,TRUE,2026-08-06,agency,285254
LS-05831,Yaounde,Emana,apartment,2,3,78.2,11,0,no,TRUE,FALSE,FALSE,FALSE,02/07/2025,agency,230063
LS-05048,Yaounde,Nkolbisson,apartment,2,3,88.7,27,0,FALSE,FALSE,FALSE,FALSE,FALSE,17/04/2026,portal,123075
LS-06145,Yaounde,Mimboman,villa,3,2,102.7,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,25/01/2026,agency,231617
LS-01862,Douala,Bonapriso,studio,0,1,14.0,0,3,FALSE,TRUE,TRUE,TRUE,TRUE,02/03/2026,agency,129728
LS-04591,Yaounde,Mvan,apartment,1,2,35.5,0,0,yes,TRUE,FALSE,FALSE,FALSE,2026-04-15,portal,142401
LS-05535,Yaounde,Biyem-Assi,studio,1,1,38.9,7,0,FALSE,FALSE,TRUE,FALSE,TRUE,27/05/2026,portal,102530
LS-00931,Douala,Bonapriso,chambre moderne,1,2,45.7,23,3,FALSE,TRUE,TRUE,FALSE,FALSE,2026-04-17,agency,124666
LS-02673,Yaounde,Emana,villa,3,2,90.7,8,3,no,FALSE,FALSE,FALSE,FALSE,2026-04-30,informal,168644
LS-02760,Yaounde,Bastos,chambre moderne,1,2,45.5,2,3,TRUE,TRUE,TRUE,TRUE,TRUE,2026-03-28,agency,246839
LS-03960,Yaounde,Bastos,villa,1,2,63.7,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,2025-10-25,agency,327006
LS-04213,Douala,Bonapriso,chambre moderne,1,1,50.8,39,1,TRUE,TRUE,TRUE,FALSE,FALSE,2026-01-09,informal,154995
LS-01807,Yaounde,Nkolbisson,apartment,1,1,59.8,14,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-06-17,agency,96493
LS-06147,Douala,Bonaberi,studio,3,3,82.0,9,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-01-06,agency,171842
LS-03421,Douala,PK14,apartment,2,2,87.4,13,1,FALSE,FALSE,FALSE,FALSE,FALSE,2026-02-10,agency,218108
LS-03987,Douala,Bonapriso,apartment,3,3,90.3,11,1,TRUE,TRUE,TRUE,FALSE,FALSE,2026-02-02,agency,218561
LS-03855,Douala,Bonamoussadi,apartment,2,2,73.1,24,0,FALSE,TRUE,TRUE,FALSE,FALSE,23/09/2025,agency,191987
LS-03728,Yaounde,Mvog-Betsi,duplex,1,1,42.9,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-31,informal,
LS-05552,Yaounde,Bastos,apartment,5,3,156.1,7,0,FALSE,FALSE,TRUE,TRUE,TRUE,2025-10-12,agency,2077480
LS-03429,Yaounde,Nkolbisson,studio,1,2,33.6,33,4,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-06,agency,68657
LS-00617,Yaounde,Emana,villa,2,2,80.7,15,2,FALSE,TRUE,FALSE,FALSE,FALSE,2026-06-12,informal,146716
LS-05596,Douala,Makepe,villa,3,3,99.6,10,0,FALSE,FALSE,FALSE,TRUE,TRUE,22/05/2026,agency,262306
LS-05522,Yaounde,Mvog-Betsi,chambre moderne,4,2,119.3,31,4,FALSE,FALSE,TRUE,FALSE,FALSE,2025-07-08,portal,256428
LS-04455,Yaounde,Mvog-Betsi,chambre moderne,2,2,60.7,21,1,TRUE,TRUE,FALSE,TRUE,FALSE,2026-06-06,agency,159161
LS-02817,Yaounde,Nkolbisson,apartment,0,1,14.0,19,0,FALSE,FALSE,TRUE,FALSE,FALSE,2025-08-20,agency,50861
LS-03021,Yaounde,Mendong,apartment,2,2,83.6,13,3,TRUE,TRUE,FALSE,FALSE,FALSE,2026-02-21,portal,102686
LS-04644,Yaounde,Nsam,villa,2,1,94.4,14,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-11-18,agency,137971
LS-03122,Douala,PK14,apartment,0,1,14.0,0,1,TRUE,TRUE,TRUE,FALSE,FALSE,2026-04-08,agency,74242
LS-04713,Douala,Bonanjo,apartment,4,3,133.9,4,1,TRUE,FALSE,TRUE,FALSE,TRUE,2026-02-06,informal,1358431
LS-05121,Yaounde,Golf,chambre moderne,3,1,98.2,21,4,TRUE,FALSE,FALSE,FALSE,FALSE,04/06/2026,portal,199415
LS-05403,Douala,Makepe,studio,4,3,135.7,17,0,FALSE,TRUE,TRUE,FALSE,FALSE,2026-02-16,portal,460215
LS-00609,Yaounde,Mimboman,chambre moderne,4,3,133.9,28,4,FALSE,FALSE,TRUE,FALSE,FALSE,2026-04-30,portal,328437
LS-04557,Yaounde,Mendong,chambre moderne,4,3,111.9,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-14,agency,326190
LS-05446,Yaounde,Mvan,villa,3,2,123.2,5,3,FALSE,FALSE,FALSE,FALSE,FALSE,2026-04-06,informal,282617
LS-02857,Yaounde,Mvan,studio,3,3,99.1,20,0,FALSE,FALSE,FALSE,FALSE,FALSE,2025-09-11,agency,227002
LS-03069,Yaounde,Mvog-Betsi,villa,3,4,110.0,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,19/11/2025,agency,275261
LS-02097,Yaounde,Mimboman,apartment,2,2,58.2,16,2,TRUE,FALSE,FALSE,FALSE,FALSE,2026-02-12,informal,73074
